sender;receiver;dist
ITH1;FRC1;555200.7095
ITH2;FRC1;547094.1623
ITH3;FRC1;617704.592
UKC1;FRC1;920954.5088
UKC2;FRC1;985179.0699
UKD1;FRC1;952347.1986
UKD3;FRC1;832300.3823
UKD4;FRC1;874060.8834
RO11;FRC1;1443302.398
RO12;FRC1;1573818.299
RO21;FRC1;1697239.037
RO22;FRC1;1829451.233
RO31;FRC1;1699396.155
RO32;FRC1;1722423.009
RO41;FRC1;1533589.982
RO42;FRC1;1372311.992
SE11;FRC1;1638352.447
SE12;FRC1;1545087.625
SE21;FRC1;1328244.601
SE22;FRC1;1187037.72
SE23;FRC1;1339064.198
SE31;FRC1;1641746.662
SE32;FRC1;1900082.554
SE33;FRC1;2285162.546
SI03;FRC1;856287.0104
SI04;FRC1;771702.1359
SK01;FRC1;977723.7198
SK02;FRC1;1044260.472
SK03;FRC1;1142476.238
SK04;FRC1;1278847.646
DEB1;FRC1;414498.5386
DEB2;FRC1;356461.5524
DEB3;FRC1;372269.9927
DEC0;FRC1;315022.5689
DED2;FRC1;844980.2534
DED4;FRC1;741170.9381
DED5;FRC1;766420.3127
DEE0;FRC1;757230.8634
DEF0;FRC1;863190.0198
DEG0;FRC1;642499.6463
DK01;FRC1;1107654.246
DK02;FRC1;1039846.528
PL63;FRC1;1235950.272
PL71;FRC1;1201838.919
PL72;FRC1;1271290.276
UKD6;FRC1;814262.774
UKD7;FRC1;848673.0269
UKE1;FRC1;798047.7798
UKE2;FRC1;863295.8908
UKE3;FRC1;794989.2498
UKE4;FRC1;830522.3101
UKF1;FRC1;763186.5505
UKF2;FRC1;688966.5244
UKF3;FRC1;721888.8899
UKG1;FRC1;714495.8803
UKG2;FRC1;769115.2387
UKG3;FRC1;728042.8663
UKH1;FRC1;628138.2397
UKH2;FRC1;612751.3919
UKH3;FRC1;571465.2746
UKI0;FRC1;568730.6347
UKJ1;FRC1;625337.1433
UKJ2;FRC1;529866.4376
UKJ3;FRC1;581201.9965
UKJ4;FRC1;508229.2381
UKK1;FRC1;659770.3546
UKL2;FRC1;775505.0356
UKM5;FRC1;1200016.758
UKM6;FRC1;1251515.596
UKM7;FRC1;1149766.061
UKM8;FRC1;1128267.016
UKM9;FRC1;1052819.296
UKN0;FRC1;1112492.733
HR05;FRC1;920277.8802
HR06;FRC1;935381.6807
NO02;FRC1;1625569.528
NO06;FRC1;1885498.675
NO07;FRC1;2551417.082
NO08;FRC1;1474019.36
NO09;FRC1;1344910.804
NO0A;FRC1;1545991.347
NO0B;FRC1;3511990.893
BE31;FRC2;401915.8291
BE32;FRC2;391347.0484
BE33;FRC2;370752.4373
BE34;FRC2;310804.4758
CH05;FRC2;259407.5467
CH06;FRC2;183556.1421
CH07;FRC2;233200.1085
CY00;FRC2;2626648.67
CZ01;FRC2;695251.1223
CZ02;FRC2;698057.4245
CZ03;FRC2;626792.2602
CZ04;FRC2;647412.6652
CZ05;FRC2;792963.6647
CZ06;FRC2;785185.1662
CZ07;FRC2;880099.2116
CZ08;FRC2;928563.7292
DE11;FRC2;334588.1759
DE12;FRC2;282090.0219
DE13;FRC2;188289.7696
DE14;FRC2;279145.9177
DE21;FRC2;438756.7065
DE22;FRC2;529327.4799
DE23;FRC2;510252.4249
DE24;FRC2;504034.2502
DE25;FRC2;425877.1261
DE26;FRC2;423503.1639
DE27;FRC2;352535.5834
DE30;FRC2;790902.3857
DE40;FRC2;788184.9495
DE50;FRC2;687113.8973
DE60;FRC2;760391.3492
DE71;FRC2;377152.1611
DE72;FRC2;431857.6176
DE73;FRC2;496361.2457
DE80;FRC2;860698.542
DE91;FRC2;622460.6088
DE92;FRC2;626136.9404
DE93;FRC2;718246.8445
DE94;FRC2;646613.8709
DEA1;FRC2;474889.3072
DEA2;FRC2;408838.8156
DEA3;FRC2;538461.1951
DEA4;FRC2;565114.8288
DEA5;FRC2;480399.9127
FRG0;FRC2;517653.862
FRH0;FRC2;670278.9239
PL21;FRC2;1086882.798
PL22;FRC2;1012474.229
PL41;FRC2;987182.0347
PL42;FRC2;976738.5966
PL43;FRC2;867103.1719
PL51;FRC2;869147.7556
PL52;FRC2;946956.498
PL61;FRC2;1101955.658
PL62;FRC2;1277133.519
AT11;FRC2;788846.8142
AT12;FRC2;733758.6854
AT13;FRC2;780973.2368
AT21;FRC2;595605.6823
AT22;FRC2;673914.6262
AT31;FRC2;600553.6895
AT32;FRC2;529129.0041
AT33;FRC2;394937.5478
AT34;FRC2;288761.6243
BE10;FRC2;425152.3953
BE21;FRC2;460166.7882
BE22;FRC2;424391.3033
BE23;FRC2;458187.3047
BE24;FRC2;424233.8487
BE25;FRC2;478386.7098
ITH4;FRC2;547014.7864
ITH5;FRC2;486026.3454
ITI1;FRC2;571175.3753
ITI2;FRC2;687883.1515
BE35;FRC2;352661.8166
BG31;FRC2;1452161.469
BG32;FRC2;1615131.996
BG33;FRC2;1714638.587
BG34;FRC2;1694930.348
BG41;FRC2;1464303.456
BG42;FRC2;1608289.779
CH01;FRC2;130863.5887
CH02;FRC2;108064.3216
CH03;FRC2;154023.1451
CH04;FRC2;197028.0396
PL81;FRC2;1298791.821
PL82;FRC2;1222162.131
PL84;FRC2;1373570.843
PL91;FRC2;1219364.183
PL92;FRC2;1222631.042
PT11;FRC2;1262509.822
PT15;FRC2;1601926.575
PT16;FRC2;1372772.129
PT17;FRC2;1541394.175
PT18;FRC2;1496192.243
PT20;FRC2;2957187.691
PT30;FRC2;2667315.958
EL65;FRC2;1728557.688
ES11;FRC2;1201553.237
ES12;FRC2;1035302.305
ES13;FRC2;909262.5071
ES21;FRC2;818036.0904
ES22;FRC2;781995.9601
ES23;FRC2;868557.0239
ES24;FRC2;828695.2901
ES30;FRC2;1079218.276
ES41;FRC2;1050485.674
ES42;FRC2;1118931.149
ES43;FRC2;1327912.983
ES51;FRC2;697913.5425
ES52;FRC2;1016784.017
ES53;FRC2;879006.1307
ES61;FRC2;1387859.174
ES62;FRC2;1191167.431
ES63;FRC2;1569359.505
ES64;FRC2;1518516.7
ES70;FRC2;2872438.393
FI19;FRC2;2014684.304
FI1B;FRC2;1897118.972
FI1C;FRC2;1951515.377
FI1D;FRC2;2388004.074
FI20;FRC2;1709536.152
FR10;FRC2;310916.2713
FRB0;FRC2;331020.771
FRC1;FRC2;143201.4481
FRD1;FRC2;521947.124
FRD2;FRC2;445049.604
FRE1;FRC2;438634.1597
FRE2;FRC2;365048.2904
FRF1;FRC2;164461.5133
FRF2;FRC2;207652.0109
FRF3;FRC2;173123.1977
UKK2;FRC2;763726.7531
UKK3;FRC2;871827.9857
UKK4;FRC2;820449.1776
UKL1;FRC2;918293.1087
FRI1;FRC2;578397.5209
FRI2;FRC2;367487.3748
FRI3;FRC2;480979.3096
FRJ1;FRC2;454170.4141
FRJ2;FRC2;520233.0915
FRK1;FRC2;279213.061
FRK2;FRC2;200812.0838
FRL0;FRC2;357653.7288
FRM0;FRC2;611303.9591
FRY1;FRC2;7007335.108
FRY2;FRC2;7089471.027
FRY3;FRC2;7410177.053
FRY4;FRC2;9064210.269
FRY5;FRC2;7723173.177
HR03;FRC2;802292.4961
HR02;FRC2;885459.4625
HU11;FRC2;981540.1857
HU12;FRC2;999182.0489
HU21;FRC2;907997.8245
HU22;FRC2;824867.2388
HU23;FRC2;914360.3484
HU31;FRC2;1085982.228
HU32;FRC2;1146588.875
HU33;FRC2;1065486.214
IE04;FRC2;1274111.331
IE05;FRC2;1183548.463
IE06;FRC2;1153384.542
DK03;FRC2;935643.281
DK04;FRC2;1033926.647
DK05;FRC2;1122568.453
EE00;FRC2;1828532.824
EL30;FRC2;1755730.719
EL41;FRC2;1987876.786
EL42;FRC2;2177584.95
EL43;FRC2;2049769.518
EL51;FRC2;1655704.623
EL52;FRC2;1520514.371
EL53;FRC2;1450045.826
EL54;FRC2;1453957.563
EL61;FRC2;1550454.778
EL62;FRC2;1542243.157
EL63;FRC2;1645768.708
EL64;FRC2;1643329.255
ITI3;FRC2;699584.7152
ITI4;FRC2;781123.054
LT01;FRC2;1581312.414
LT02;FRC2;1524374.681
LU00;FRC2;288739.2182
LV00;FRC2;1669057.618
MT00;FRC2;1433752.27
NL11;FRC2;672567.65
NL12;FRC2;654012.1567
NL13;FRC2;633278.2823
NL21;FRC2;588192.9957
NL22;FRC2;543765.8422
NL23;FRC2;597835.991
NL31;FRC2;549720.5995
NL32;FRC2;614907.1923
NL33;FRC2;540516.702
NL34;FRC2;509105.5132
NL41;FRC2;490108.7205
NL42;FRC2;447980.1559
IS00;FRC2;2466543.557
ITC1;FRC2;276516.9812
ITC2;FRC2;191960.2679
ITC3;FRC2;382875.4584
ITC4;FRC2;335638.9688
ITF1;FRC2;826932.8356
ITF2;FRC2;911485.9565
ITF3;FRC2;989508.5164
ITF4;FRC2;1086425.912
ITF5;FRC2;1091539.689
ITF6;FRC2;1222575.537
ITG1;FRC2;1256752.89
ITG2;FRC2;828051.4128
ITH1;FRC2;412043.4817
ITH2;FRC2;405868.6456
ITH3;FRC2;478276.829
UKC1;FRC2;993230.74
UKC2;FRC2;1055431.827
UKD1;FRC2;1032747.868
UKD3;FRC2;918440.9977
UKD4;FRC2;958994.7757
RO11;FRC2;1302168.84
RO12;FRC2;1431381.068
RO21;FRC2;1556430.684
RO22;FRC2;1686567.525
RO31;FRC2;1556198.089
RO32;FRC2;1579223.429
RO41;FRC2;1390448.254
RO42;FRC2;1229185.19
SE11;FRC2;1579115.865
SE12;FRC2;1492811.681
SE21;FRC2;1268908.07
SE22;FRC2;1125383.735
SE23;FRC2;1296695.069
SE31;FRC2;1603548.458
SE32;FRC2;1868714.887
SE33;FRC2;2251948.755
SI03;FRC2;713148.34
SI04;FRC2;628877.5787
SK01;FRC2;839456.6344
SK02;FRC2;906389.0023
SK03;FRC2;1006032.244
SK04;FRC2;1142773.798
DEB1;FRC2;357649.1391
DEB2;FRC2;314678.3215
DEB3;FRC2;289486.8914
DEC0;FRC2;254906.8108
DED2;FRC2;736012.9194
DED4;FRC2;632791.0669
DED5;FRC2;666900.2098
DEE0;FRC2;672867.4841
DEF0;FRC2;818121.6438
DEG0;FRC2;548521.6553
DK01;FRC2;1054880.522
DK02;FRC2;987151.1102
PL63;FRC2;1140745.746
PL71;FRC2;1082705.925
PL72;FRC2;1144863.87
UKD6;FRC2;904871.9695
UKD7;FRC2;938864.7911
UKE1;FRC2;868690.9971
UKE2;FRC2;937490.1155
UKE3;FRC2;874651.15
UKE4;FRC2;910774.7791
UKF1;FRC2;846465.4895
UKF2;FRC2;775352.1322
UKF3;FRC2;796336.7619
UKG1;FRC2;812804.2273
UKG2;FRC2;863698.5041
UKG3;FRC2;821970.9195
UKH1;FRC2;699304.7527
UKH2;FRC2;700084.4649
UKH3;FRC2;652443.2674
UKI0;FRC2;659861.2398
UKJ1;FRC2;721832.428
UKJ2;FRC2;627637.3338
UKJ3;FRC2;687482.7835
UKJ4;FRC2;594752.5261
UKK1;FRC2;765305.7404
UKL2;FRC2;879658.6853
UKM5;FRC2;1261908.938
UKM6;FRC2;1324836.559
UKM7;FRC2;1221629.939
UKM8;FRC2;1207194.564
UKM9;FRC2;1132369.976
UKN0;FRC2;1211002.16
HR05;FRC2;777342.6759
HR06;FRC2;792259.4665
NO02;FRC2;1607731.289
NO06;FRC2;1869436.559
NO07;FRC2;2524328.446
NO08;FRC2;1455272.289
NO09;FRC2;1333385.65
NO0A;FRC2;1545910.53
NO0B;FRC2;3508485.742
BE31;FRD1;412051.331
BE32;FRD1;365956.4147
BE33;FRD1;481166.1027
BE34;FRD1;449336.2098
CH05;FRD1;772624.6323
CH06;FRD1;699323.003
CH07;FRD1;755143.588
CY00;FRD1;3147956.202
CZ01;FRD1;1084514.284
CZ02;FRD1;1090663.068
CZ03;FRD1;1044674.541
CZ04;FRD1;1012189.325
CZ05;FRD1;1180789.953
CZ06;FRD1;1213423.157
CZ07;FRD1;1299118.076
CZ08;FRD1;1340620.787
DE11;FRD1;737013.3136
DE12;FRD1;667992.2715
DE13;FRD1;649865.0007
DE14;FRD1;739901.3131
DE21;FRD1;903821.9964
DE22;FRD1;970670.395
DE23;FRD1;915934.8985
DE24;FRD1;863948.0849
DE25;FRD1;820275.3188
DE26;FRD1;760614.211
DE27;FRD1;814201.4679
DE30;FRD1;1053274.324
DE40;FRD1;1052403.99
DE50;FRD1;796884.9318
DE60;FRD1;891878.9593
DE71;FRD1;679671.4269
DE72;FRD1;688964.9317
DE73;FRD1;748165.8278
DE80;FRD1;1048535.85
DE91;FRD1;840129.1372
DE92;FRD1;793636.5916
DE93;FRD1;859015.159
DE94;FRD1;727864.5728
DEA1;FRD1;575610.4608
DEA2;FRD1;563164.9536
DEA3;FRD1;651282.7504
DEA4;FRD1;736764.6847
DEA5;FRD1;661029.6131
FRG0;FRD1;158974.3002
FRH0;FRD1;189855.7427
PL21;FRD1;1500883.343
PL22;FRD1;1410175.421
PL41;FRD1;1304517.478
PL42;FRD1;1226324.783
PL43;FRD1;1172167.127
PL51;FRD1;1228063.039
PL52;FRD1;1331059.037
PL61;FRD1;1402654.587
PL62;FRD1;1569250.07
AT11;FRD1;1265892.036
AT12;FRD1;1192946.121
AT13;FRD1;1241244.609
AT21;FRD1;1096011.233
AT22;FRD1;1160690.646
AT31;FRD1;1063715.445
AT32;FRD1;1016815.754
AT33;FRD1;891902.1831
AT34;FRD1;790814.4042
BE10;FRD1;406244.7694
BE21;FRD1;451897.8433
BE22;FRD1;479135.2453
BE23;FRD1;385512.2918
BE24;FRD1;422256.2626
BE25;FRD1;343491.1729
ITH4;FRD1;1060271.441
ITH5;FRD1;1002816.222
ITI1;FRD1;1076340.795
ITI2;FRD1;1197736.804
BE35;FRD1;414483.1621
BG31;FRD1;1962814.577
BG32;FRD1;2120430.635
BG33;FRD1;2217747.258
BG34;FRD1;2205589.748
BG41;FRD1;1981704.853
BG42;FRD1;2124530.734
CH01;FRD1;645978.1092
CH02;FRD1;628860.0437
CH03;FRD1;654485.1862
CH04;FRD1;696431.8109
PL81;FRD1;1678895.928
PL82;FRD1;1634670.879
PL84;FRD1;1696595.861
PL91;FRD1;1564948.104
PL92;FRD1;1563121.848
PT11;FRD1;1002804.492
PT15;FRD1;1435408.054
PT16;FRD1;1142951.126
PT17;FRD1;1321169.737
PT18;FRD1;1307527.53
PT20;FRD1;2518951.861
PT30;FRD1;2458476.433
EL65;FRD1;2245579.338
ES11;FRD1;895391.0166
ES12;FRD1;754466.5181
ES13;FRD1;696782.8398
ES21;FRD1;671481.2013
ES22;FRD1;695962.3383
ES23;FRD1;758277.118
ES24;FRD1;824482.8777
ES30;FRD1;970706.3378
ES41;FRD1;864792.3887
ES42;FRD1;1059750.598
ES43;FRD1;1172007.95
ES51;FRD1;804066.9966
ES52;FRD1;1058413.594
ES53;FRD1;1071029.517
ES61;FRD1;1315749.604
ES62;FRD1;1215964.484
ES63;FRD1;1500926.571
ES64;FRD1;1527639.429
ES70;FRD1;2673782.112
FI19;FRD1;2103676.471
FI1B;FRD1;2038637.518
FI1C;FRD1;2083940.686
FI1D;FRD1;2442336.274
FI20;FRD1;1811314.68
FR10;FRD1;223407.0608
FRB0;FRD1;225232.1123
FRC1;FRD1;390807.9228
FRC2;FRD1;521947.124
FRD2;FRD1;121508.2001
FRE1;FRD1;289178.9128
FRE2;FRD1;250121.856
FRF1;FRD1;585634.4149
FRF2;FRD1;368263.1673
FRF3;FRD1;485944.7023
UKK2;FRD1;280718.7997
UKK3;FRD1;353930.0679
UKK4;FRD1;313899.8727
UKL1;FRD1;450310.3222
FRI1;FRD1;505153.3137
FRI2;FRD1;387194.3206
FRI3;FRD1;307022.279
FRJ1;FRD1;655573.2134
FRJ2;FRD1;592080.8935
FRK1;FRD1;453536.6108
FRK2;FRD1;583880.2481
FRL0;FRD1;742700.1591
FRM0;FRD1;1059492.386
FRY1;FRD1;6553863.787
FRY2;FRD1;6644119.423
FRY3;FRD1;7045848.327
FRY4;FRD1;9554551.038
FRY5;FRD1;8198009.331
HR03;FRD1;1323154.224
HR02;FRD1;1395325.62
HU11;FRD1;1454779.561
HU12;FRD1;1472984.967
HU21;FRD1;1388055.711
HU22;FRD1;1308326.615
HU23;FRD1;1410372.567
HU31;FRD1;1544442.125
HU32;FRD1;1613374.98
HU33;FRD1;1552578.215
IE04;FRD1;793652.995
IE05;FRD1;676642.584
IE06;FRD1;673481.6474
DK03;FRD1;967949.0418
DK04;FRD1;1052563.404
DK05;FRD1;1126413.739
EE00;FRD1;2021351.677
EL30;FRD1;2276235.563
EL41;FRD1;2509787.723
EL42;FRD1;2699187.526
EL43;FRD1;2565845.355
EL51;FRD1;2174490.744
EL52;FRD1;2042130.214
EL53;FRD1;1971792.504
EL54;FRD1;1973795.84
EL61;FRD1;2071742.216
EL62;FRD1;2057396.307
EL63;FRD1;2162663.075
EL64;FRD1;2163718.255
ITI3;FRD1;1216107.847
ITI4;FRD1;1282323.11
LT01;FRD1;1871854.038
LT02;FRD1;1789085.211
LU00;FRD1;485839.8628
LV00;FRD1;1902178.534
MT00;FRD1;1888780.969
NL11;FRD1;693974.6556
NL12;FRD1;636468.8001
NL13;FRD1;663638.2258
NL21;FRD1;624788.1364
NL22;FRD1;573216.8694
NL23;FRD1;580906.6145
NL31;FRD1;533100.7631
NL32;FRD1;563033.0068
NL33;FRD1;485698.1576
NL34;FRD1;434112.8864
NL41;FRD1;497147.4561
NL42;FRD1;522758.4583
IS00;FRD1;2079671.961
ITC1;FRD1;767279.137
ITC2;FRD1;690720.0596
ITC3;FRD1;869947.5332
ITC4;FRD1;856438.4168
ITF1;FRD1;1338090.268
ITF2;FRD1;1422050.849
ITF3;FRD1;1494895.335
ITF4;FRD1;1601372.664
ITF5;FRD1;1601249.873
ITF6;FRD1;1723752.085
ITG1;FRD1;1724386.812
ITG2;FRD1;1238725.221
ITH1;FRD1;921797.5261
ITH2;FRD1;924850.7302
ITH3;FRD1;999156.7681
UKC1;FRD1;645751.9349
UKC2;FRD1;710213.5102
UKD1;FRD1;652822.4326
UKD3;FRD1;526908.0437
UKD4;FRD1;568356.3678
RO11;FRD1;1771311.578
RO12;FRD1;1912452.64
RO21;FRD1;2020498.516
RO22;FRD1;2172733.871
RO31;FRD1;2052555.555
RO32;FRD1;2075745.798
RO41;FRD1;1892423.322
RO42;FRD1;1723477.466
SE11;FRD1;1677280.53
SE12;FRD1;1567902.937
SE21;FRD1;1381706.607
SE22;FRD1;1255698.836
SE23;FRD1;1344410.036
SE31;FRD1;1620921.257
SE32;FRD1;1851345.521
SE33;FRD1;2231966.113
SI03;FRD1;1219467.673
SI04;FRD1;1140107.203
SK01;FRD1;1296160.348
SK02;FRD1;1359187.098
SK03;FRD1;1448409.979
SK04;FRD1;1580270.644
DEB1;FRD1;594947.5803
DEB2;FRD1;532426.9209
DEB3;FRD1;614637.4853
DEC0;FRD1;541888.7032
DED2;FRD1;1071052.838
DED4;FRD1;974393.8726
DED5;FRD1;973799.1166
DEE0;FRD1;926562.2457
DEF0;FRD1;917393.6711
DEG0;FRD1;850742.625
DK01;FRD1;1157621.148
DK02;FRD1;1095359.499
PL63;FRD1;1397899.557
PL71;FRD1;1440257.786
PL72;FRD1;1533188.525
UKD6;FRD1;498166.7651
UKD7;FRD1;530842.986
UKE1;FRD1;540828.5424
UKE2;FRD1;588248.4151
UKE3;FRD1;511894.1482
UKE4;FRD1;541785.3156
UKF1;FRD1;473439.2568
UKF2;FRD1;400518.2011
UKF3;FRD1;464757.128
UKG1;FRD1;386476.4381
UKG2;FRD1;446139.9307
UKG3;FRD1;411272.178
UKH1;FRD1;400999.7321
UKH2;FRD1;336268.1972
UKH3;FRD1;327895.2397
UKI0;FRD1;290601.4816
UKJ1;FRD1;315671.8959
UKJ2;FRD1;239463.2379
UKJ3;FRD1;246948.0561
UKJ4;FRD1;268164.004
UKK1;FRD1;316668.2473
UKL2;FRD1;426350.6745
UKM5;FRD1;933534.0493
UKM6;FRD1;954337.0353
UKM7;FRD1;860587.707
UKM8;FRD1;822599.2863
UKM9;FRD1;749323.0313
UKN0;FRD1;762437.1796
HR05;FRD1;1286319.05
HR06;FRD1;1298258.559
NO02;FRD1;1549185.713
NO06;FRD1;1795220.919
NO07;FRD1;2476328.45
NO08;FRD1;1406902.218
NO09;FRD1;1265075.653
NO0A;FRD1;1424937.377
NO0B;FRD1;3362672.799
BE31;FRD2;290948.7356
BE32;FRD2;244722.601
BE33;FRD2;359776.3392
BE34;FRD2;329861.1496
CH05;FRD2;682983.3439
CH06;FRD2;612622.7394
CH07;FRD2;675517.7391
CY00;FRD2;3059768.861
CZ01;FRD2;966941.3113
CZ02;FRD2;973309.4087
CZ03;FRD2;930031.245
CZ04;FRD2;893436.9183
CZ05;FRD2;1062559.724
CZ06;FRD2;1098694.325
CZ07;FRD2;1182943.678
CZ08;FRD2;1223603.59
DE11;FRD2;625526.6284
DE12;FRD2;556954.5929
DE13;FRD2;550225.8618
DE14;FRD2;636603.1113
DE21;FRD2;797716.1713
DE22;FRD2;859728.8879
DE23;FRD2;801397.8325
DE24;FRD2;746224.9425
DE25;FRD2;706068.3609
DE26;FRD2;642847.0398
DE27;FRD2;709141.0655
DE30;FRD2;931799.452
DE40;FRD2;930918.417
DE50;FRD2;679126.7524
DE60;FRD2;773958.5978
DE71;FRD2;561330.6142
DE72;FRD2;568412.538
DE73;FRD2;626994.4014
DE80;FRD2;928919.1197
DE91;FRD2;718740.9052
DE92;FRD2;673103.6593
DE93;FRD2;740220.5488
DE94;FRD2;610880.3078
DEA1;FRD2;454855.3167
DEA2;FRD2;441694.1746
DEA3;FRD2;531209.424
DEA4;FRD2;615714.378
DEA5;FRD2;539534.9329
FRG0;FRD2;249463.4443
FRH0;FRD2;311359.057
PL21;FRD2;1383477.883
PL22;FRD2;1291747.376
PL41;FRD2;1183135.89
PL42;FRD2;1105284.659
PL43;FRD2;1050763.152
PL51;FRD2;1107991.649
PL52;FRD2;1211978.606
PL61;FRD2;1281148.107
PL62;FRD2;1447857.615
AT11;FRD2;1158660.756
AT12;FRD2;1082707.704
AT13;FRD2;1130867.951
AT21;FRD2;996662.3921
AT22;FRD2;1056571.834
AT31;FRD2;955259.9029
AT32;FRD2;914266.5577
AT33;FRD2;793690.7462
AT34;FRD2;696098.6308
BE10;FRD2;286182.1118
BE21;FRD2;333166.8568
BE22;FRD2;358154.2259
BE23;FRD2;268530.7611
BE24;FRD2;301935.4989
BE25;FRD2;230888.0806
ITH4;FRD2;967204.7903
ITH5;FRD2;931070.842
ITI1;FRD2;1013209.861
ITI2;FRD2;1131844.849
BE35;FRD2;293211.0652
BG31;FRD2;1864648.019
BG32;FRD2;2019197.34
BG33;FRD2;2115381.881
BG34;FRD2;2107009.286
BG41;FRD2;1888557.543
BG42;FRD2;2030064.56
CH01;FRD2;574510.128
CH02;FRD2;547628.4867
CH03;FRD2;563194.7601
CH04;FRD2;603309.2856
PL81;FRD2;1558822.472
PL82;FRD2;1516782.015
PL84;FRD2;1575099.429
PL91;FRD2;1443816.51
PL92;FRD2;1441885.303
PT11;FRD2;1112471.748
PT15;FRD2;1535929.904
PT16;FRD2;1249985.08
PT17;FRD2;1428231.299
PT18;FRD2;1410275.048
PT20;FRD2;2638846.145
PT30;FRD2;2568013.609
EL65;FRD2;2173330.18
ES11;FRD2;1009601.469
ES12;FRD2;864022.3188
ES13;FRD2;794750.9846
ES21;FRD2;756788.8583
ES22;FRD2;770369.6728
ES23;FRD2;839619.0777
ES24;FRD2;887128.6908
ES30;FRD2;1056805.591
ES41;FRD2;961966.1404
ES42;FRD2;1138629.251
ES43;FRD2;1268740.077
ES51;FRD2;842679.5212
ES52;FRD2;1117961.293
ES53;FRD2;1098864.282
ES61;FRD2;1400371.524
ES62;FRD2;1281601.449
ES63;FRD2;1586645.656
ES64;FRD2;1599882.023
ES70;FRD2;2782537.736
FI19;FRD2;1997137.096
FI1B;FRD2;1926431.441
FI1C;FRD2;1972728.31
FI1D;FRD2;2341097.778
FI20;FRD2;1702282.128
FR10;FRD2;134224.4614
FRB0;FRD2;216459.5658
FRC1;FRD2;331519.2339
FRC2;FRD2;445049.604
FRD1;FRD2;121508.2001
FRE1;FRD2;172062.791
FRE2;FRD2;129876.3328
FRF1;FRD2;483696.4797
FRF2;FRD2;265819.297
FRF3;FRD2;380467.2857
UKK2;FRD2;319190.2102
UKK3;FRD2;432866.4542
UKK4;FRD2;376464.7701
UKL1;FRD2;478884.3181
FRI1;FRD2;565470.5847
FRI2;FRD2;406001.0381
FRI3;FRD2;367498.2806
FRJ1;FRD2;664579.3262
FRJ2;FRD2;626049.6126
FRK1;FRD2;443810.0364
FRK2;FRD2;544429.9047
FRL0;FRD2;713537.3435
FRM0;FRD2;1020147.965
FRY1;FRD2;6671263.243
FRY2;FRD2;6762423.034
FRY3;FRD2;7167331.61
FRY4;FRD2;9503914.634
FRY5;FRD2;8155938.113
HR03;FRD2;1236237.809
HR02;FRD2;1298349.717
HU11;FRD2;1345742.393
HU12;FRD2;1363988.459
HU21;FRD2;1280843.756
HU22;FRD2;1202366.86
HU23;FRD2;1307517.291
HU31;FRD2;1432305.946
HU32;FRD2;1502459.342
HU33;FRD2;1446444.567
IE04;FRD2;833699.3057
IE05;FRD2;738573.3296
IE06;FRD2;712533.8594
DK03;FRD2;859799.6015
DK04;FRD2;947308.1437
DK05;FRD2;1024074.648
EE00;FRD2;1904898.818
EL30;FRD2;2198566.887
EL41;FRD2;2426834.33
EL42;FRD2;2618140.368
EL43;FRD2;2494671.296
EL51;FRD2;2082596.249
EL52;FRD2;1955874.857
EL53;FRD2;1890525.61
EL54;FRD2;1897582.626
EL61;FRD2;1992207.028
EL62;FRD2;1987276.985
EL63;FRD2;2090583.659
EL64;FRD2;2086351.533
ITI3;FRD2;1144630.336
ITI4;FRD2;1222142.092
LT01;FRD2;1750668.954
LT02;FRD2;1668495.802
LU00;FRD2;368023.3147
LV00;FRD2;1783054.213
MT00;FRD2;1851976.826
NL11;FRD2;581359.3121
NL12;FRD2;526376.7097
NL13;FRD2;549319.4211
NL21;FRD2;508826.3502
NL22;FRD2;456268.6569
NL23;FRD2;468648.1973
NL31;FRD2;418793.3818
NL32;FRD2;454314.1824
NL33;FRD2;373314.7804
NL34;FRD2;320974.876
NL41;FRD2;379199.1293
NL42;FRD2;401968.0902
IS00;FRD2;2078907.349
ITC1;FRD2;708355.8178
ITC2;FRD2;627249.4817
ITC3;FRD2;814022.2749
ITC4;FRD2;779917.0332
ITF1;FRD2;1271392.787
ITF2;FRD2;1355883.7
ITF3;FRD2;1432507.81
ITF4;FRD2;1531473.862
ITF5;FRD2;1535872.17
ITF6;FRD2;1664368.263
ITG1;FRD2;1681873.82
ITG2;FRD2;1213583.264
ITH1;FRD2;828153.9624
ITH2;FRD2;837425.444
ITH3;FRD2;913760.1851
UKC1;FRD2;616630.5001
UKC2;FRD2;681957.7989
UKD1;FRD2;637353.8164
UKD3;FRD2;513230.4016
UKD4;FRD2;555512.052
RO11;FRD2;1660374.579
RO12;FRD2;1803731.114
RO21;FRD2;1908065.57
RO22;FRD2;2064786.341
RO31;FRD2;1947904.792
RO32;FRD2;1971107.588
RO41;FRD2;1790204.027
RO42;FRD2;1618914.932
SE11;FRD2;1568034.113
SE12;FRD2;1460599.276
SE21;FRD2;1269376.762
SE22;FRD2;1141018.909
SE23;FRD2;1238737.87
SE31;FRD2;1521209.098
SE32;FRD2;1758088.773
SE33;FRD2;2140827.219
SI03;FRD2;1121633.457
SI04;FRD2;1045260.71
SK01;FRD2;1184853.229
SK02;FRD2;1246928.037
SK03;FRD2;1334270.437
SK04;FRD2;1465054.264
DEB1;FRD2;475195.6853
DEB2;FRD2;413606.9079
DEB3;FRD2;499941.639
